CUIT,Razon social,Anticipo,TRX,Rég.,ISIB Anual,DDJJs ISIB,PNG Anual,DDJJs IVA,Cod. Act.,Desc. Act. NAES,Base Imp.,AlicDec.,Imp. Decla.,Obs.,Alic.Leg.,Imp. Determ.,Diferencia,Categoria,Fecha de Proceso,tipo_persona
37360449195,Contribuyente 0685,12025,3956730171,CM,"4.066.023,00",12,0,0,472120,Venta al por menor de productos de almacén y dietética,"456.754,60",1,"4.567,55",SI,"1,5","6.851,32","2.283,77",Masivo,23/04/25,Humana
39519938778,Contribuyente 0686,22025,3938176936,CM,"3.888.287,00",12,0,0,472120,Venta al por menor de productos de almacén y dietética,"488.742,30",1,"4.887,42",SI,"1,5","7.331,13","2.443,71",Masivo,23/04/25,Humana
41023171987,Contribuyente 0687,22025,3960644727,LO,"6.455.559,00",12,0,0,750000,Servicios veterinarios,"763.000,00",1,"7.630,00",SI,3,"22.890,00","15.260,00",Masivo,23/04/25,Humana
29352580310,Contribuyente 0688,12025,3961621505,LO,"7.118.960,00",12,0,0,750000,Servicios veterinarios,"779.000,00",1,"7.790,00",SI,3,"23.370,00","15.580,00",Masivo,23/04/25,Humana
31189880588,Contribuyente 0689,22025,3939653552,CM,"1.496.509,00",12,0,0,791102,Servicios minoristas de agencias de viajes en comisión,"400.000,00",3,"12.000,00",SI,6,"24.000,00","12.000,00",Masivo,23/04/25,Humana
43319208514,Contribuyente 0690,22025,3967342691,CM,"22.547.926,00",12,0,0,960990,Servicios personales n.c.p.,"75.878,40","1,5","1.138,18",SI,3,"2.276,35","1.138,17",Masivo,23/04/25,Humana
48252457290,Contribuyente 0691,12025,3968350886,CM,"27.004.323,00",12,0,0,960990,Servicios personales n.c.p.,"1.217.866,62","1,5","18.268,00",SI,3,"36.536,00","18.268,00",Masivo,23/04/25,Humana
54403462287,Contribuyente 0692,12025,3949386991,CM,"20.625.387,00",12,0,0,477190,Venta al por menor de prendas y accesorios de vestir n.c.p.,"540.996,56","2,5","13.524,91",SI,3,"16.229,90","2.704,99",Masivo,23/04/25,Humana
28655337960,Contribuyente 0693,22025,3940071528,CM,"17.779.938,00",12,0,0,477190,Venta al por menor de prendas y accesorios de vestir n.c.p.,"609.998,53","2,5","15.249,96",SI,3,"18.299,96","3.050,00",Masivo,23/04/25,Humana
39948729131,Contribuyente 0694,22025,3957684784,CM,"-3.235,00",12,0,0,869090,Servicios relacionados con la salud humana n.c.p.,"337.000,00",1,"3.370,00",SI,"1,1","3.707,00",337,Masivo,23/04/25,Humana
44302728432,Contribuyente 0695,22025,3955167441,LO,"13.942.521,00",12,0,0,854990,Servicios de enseñanza n.c.p.,"1.261.000,00","1,5","18.915,00",SI,3,"37.830,00","18.915,00",Masivo,23/04/25,Humana
51854084703,Contribuyente 0696,12025,3973244384,LO,"15.853.859,00",12,0,0,429090,Construcción de obras de ingeniería civil n.c.p.,"1.050.000,00","1,5","15.750,00",SI,2,"21.000,00","5.250,00",Masivo,23/04/25,Humana
41141544151,Contribuyente 0697,22025,3947856615,LO,"10.163.022,00",12,0,0,429090,Construcción de obras de ingeniería civil n.c.p.,"1.050.000,00","1,5","15.750,00",SI,2,"21.000,00","5.250,00",Masivo,23/04/25,Humana
30393218120,Contribuyente 0698,12025,3970138851,CM,"17.309.019,00",12,0,0,702010,Servicios de gerenciamiento de empresas e instituciones de salud; servicios de auditoría y medicina legal; servicio de asesoramiento farmacéutico,"800.000,00","1,1","8.800,00",SI,3,"24.000,00","15.200,00",Masivo,23/04/25,Humana
48621381979,Contribuyente 0699,22025,3935286196,CM,"10.587.836,00",12,0,0,702010,Servicios de gerenciamiento de empresas e instituciones de salud; servicios de auditoría y medicina legal; servicio de asesoramiento farmacéutico,"1.600.000,00","1,1","17.600,00",SI,3,"48.000,00","30.400,00",Masivo,23/04/25,Humana
39525439307,Contribuyente 0700,22025,3963531697,CM,"-5.593,00",12,0,0,711009,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico n.c.p.,"551.120,00","1,1","6.062,32",SI,3,"16.533,60","10.471,28",Masivo,23/04/25,Humana
49425040057,Contribuyente 0701,22025,3957119648,LO,"4.702.376,00",12,0,0,477190,Venta al por menor de prendas y accesorios de vestir n.c.p.,"499.997,00","0,5","2.499,99",SI,3,"14.999,91","12.499,92",Masivo,23/04/25,Humana
42249450976,Contribuyente 0702,12025,3957098791,CM,"15.157.411,00",12,0,0,479101,Venta al por menor por internet,"120.759,98","1,5","1.811,40",SI,3,"3.622,80","1.811,40",Masivo,23/04/25,Humana
44854904376,Contribuyente 0703,22025,3940260270,CM,"24.261.749,00",12,0,0,479101,Venta al por menor por internet,"180.165,89","1,5","2.702,49",SI,3,"5.404,98","2.702,49",Masivo,23/04/25,Humana
33095760530,Contribuyente 0704,12025,3967312180,LO,"5.983.994,00",12,0,0,530090,Servicios de mensajerías.,"465.000,00","1,5","6.975,00",SI,3,"13.950,00","6.975,00",Masivo,23/04/25,Humana
32219358636,Contribuyente 0705,22025,3931585042,LO,"1.713.182,00",2,0,0,477420,Venta al por menor de artículos de relojería y joyería,"1.063.000,00","1,5","15.945,00",SI,3,"31.890,00","15.945,00",Masivo,23/04/25,Humana
49651360311,Contribuyente 0706,12025,3955990019,LO,"1.923.322,00",2,0,0,477420,Venta al por menor de artículos de relojería y joyería,"1.099.600,00","1,5","16.494,00",SI,3,"32.988,00","16.494,00",Masivo,23/04/25,Humana
47661144793,Contribuyente 0707,12025,3931504347,CM,"-3.767,00",0,0,0,854990,Servicios de enseñanza n.c.p.,"306.958,49","1,1","3.376,54",SI,3,"9.208,75","5.832,21",Masivo,23/04/25,Humana
40346017676,Contribuyente 0708,22025,3937626076,LO,"16.993.177,00",12,0,0,931042,Servicios prestados por profesionales y técnicos para la realización de prácticas deportivas,"2.403.800,00",2,"48.076,00",SI,3,"72.114,00","24.038,00",Masivo,23/04/25,Humana
35853119275,Contribuyente 0709,12025,3961154669,LO,"4.053.263,00",8,0,0,492299,Servicio de transporte automotor de cargas n.c.p.,"1.313.433,00","1,5","19.701,50",SI,2,"26.268,66","6.567,16",Masivo,23/04/25,Humana
50496752964,Contribuyente 0710,22025,3933292434,LO,"6.670.726,00",8,0,0,492299,Servicio de transporte automotor de cargas n.c.p.,"2.178.469,00","1,5","32.677,04",SI,2,"43.569,38","10.892,34",Masivo,23/04/25,Humana
31212051612,Contribuyente 0711,12025,3956168497,LO,"10.528.051,00",12,0,0,960990,Servicios personales n.c.p.,"275.000,00","1,5","4.125,00",SI,3,"8.250,00","4.125,00",Masivo,23/04/25,Humana
51803485477,Contribuyente 0712,22025,3947862179,LO,"11.647.368,00",12,0,0,960990,Servicios personales n.c.p.,"658.000,00","1,5","9.870,00",SI,3,"19.740,00","9.870,00",Masivo,23/04/25,Humana
49774165636,Contribuyente 0713,22025,3961015158,LO,"18.503.228,00",12,0,0,530090,Servicios de mensajerías.,"1.764.752,00","1,5","26.471,28",SI,3,"52.942,56","26.471,28",Masivo,23/04/25,Humana
49350197272,Contribuyente 0714,22025,3957111332,CM,"7.164.335,00",12,0,0,931090,Servicios para la práctica deportiva n.c.p.,"1.500.000,00","2,5","37.500,00",SI,3,"45.000,00","7.500,00",Masivo,23/04/25,Humana
54538559449,Contribuyente 0715,12025,3960673081,LO,"6.729.641,00",12,0,0,472300,Venta al por menor de tabaco en comercios especializados,"32.212,00",2,"644,24",SI,6,"1.932,72","1.288,48",Masivo,23/04/25,Jurídica
35799140175,Contribuyente 0716,22025,3934490862,LO,"10.072.677,00",12,0,0,472300,Venta al por menor de tabaco en comercios especializados,"32.212,00",2,"644,24",SI,6,"1.932,72","1.288,48",Masivo,23/04/25,Jurídica
45313801866,Contribuyente 0717,12025,3962074917,CM,"22.433.374,00",12,0,0,479109,"Venta al por menor por correo, televisión y otros medios de comunicación n.c.p.","1.000.000,00","1,5","15.000,00",SI,3,"30.000,00","15.000,00",Masivo,23/04/25,Jurídica
37141356656,Contribuyente 0718,22025,3948697903,CM,"19.258.230,00",12,0,0,479109,"Venta al por menor por correo, televisión y otros medios de comunicación n.c.p.","1.000.000,00",1,"10.000,00",SI,3,"30.000,00","20.000,00",Masivo,23/04/25,Jurídica
50072947785,Contribuyente 0719,12025,3955440084,LO,"19.406.471,00",12,0,0,530090,Servicios de mensajerías.,"980.200,00","1,5","14.703,00",SI,3,"29.406,00","14.703,00",Masivo,23/04/25,Jurídica
35122094642,Contribuyente 0720,22025,3975941036,LO,"21.890.569,00",12,0,0,530090,Servicios de mensajerías.,"1.320.200,00","1,5","19.803,00",SI,3,"39.606,00","19.803,00",Masivo,23/04/25,Jurídica
45258814256,Contribuyente 0721,22025,3975939506,CM,"5.292.482,00",12,0,0,524190,Servicios complementarios para el transporte terrestre n.c.p.,"233.646,89","0,75","1.752,35",SI,3,"7.009,41","5.257,06",Masivo,23/04/25,Jurídica
37977595373,Contribuyente 0722,12025,3958509197,CM,"8.264.344,00",12,0,0,524190,Servicios complementarios para el transporte terrestre n.c.p.,"560.629,20","0,75","4.204,72",SI,3,"16.818,88","12.614,16",Masivo,23/04/25,Jurídica
32404986163,Contribuyente 0723,12025,3930142925,CM,"6.573.616,00",9,0,0,479101,Venta al por menor por internet,"472.455,81","2,9","13.701,22",SI,3,"14.173,67","472,45",Masivo,23/04/25,Jurídica
36606057519,Contribuyente 0724,22025,3936405541,LO,"21.424.412,00",7,0,0,862200,Servicios odontológicos,"1.682.813,00",1,"16.828,13",SI,"1,1","18.510,94","1.682,81",Masivo,23/04/25,Jurídica
50537817865,Contribuyente 0725,12025,3961113644,LO,"17.507.705,00",7,0,0,862200,Servicios odontológicos,"1.695.460,00",1,"16.954,60",SI,"1,1","18.650,06","1.695,46",Masivo,23/04/25,Jurídica
43159477705,Contribuyente 0726,12025,3937357471,LO,"9.196.742,00",12,5728979,12,649290,Servicios de crédito n.c.p.,"414.120,00",3,"12.423,60",SI,8,"33.129,60","20.706,00",Masivo,23/04/25,Jurídica
35595262118,Contribuyente 0727,22025,3937032062,LO,"8.219.089,00",12,5729014,12,649290,Servicios de crédito n.c.p.,"1.418.120,00",3,"42.543,60",SI,8,"113.449,60","70.906,00",Masivo,23/04/25,Jurídica
38724118205,Contribuyente 0728,12025,3968121653,LO,"5.795.255,00",12,0,0,869090,Servicios relacionados con la salud humana n.c.p.,"821.777,00",1,"8.217,77",SI,"1,1","9.039,55","821,78",Masivo,23/04/25,Jurídica
29861979603,Contribuyente 0729,22025,3935849495,LO,"7.346.020,00",12,0,0,869090,Servicios relacionados con la salud humana n.c.p.,"2.080.843,00",1,"20.808,43",SI,"1,1","22.889,27","2.080,84",Masivo,23/04/25,Jurídica
50208277463,Contribuyente 0730,22025,3958512538,CM,"3.764.326,00",3,0,0,960990,Servicios personales n.c.p.,"720.000,00","1,5","10.800,00",SI,3,"21.600,00","10.800,00",Masivo,23/04/25,Jurídica
44756805483,Contribuyente 0731,12025,3951779723,CM,"3.323.393,00",3,0,0,960990,Servicios personales n.c.p.,"720.000,00",1,"7.200,00",SI,3,"21.600,00","14.400,00",Masivo,23/04/25,Jurídica
51762399941,Contribuyente 0732,12025,3934816261,CM,"10.627.926,00",12,0,0,841100,Servicios generales de la Administración Pública,"715.500,00","1,1","7.870,50",SI,3,"21.465,00","13.594,50",Masivo,23/04/25,Jurídica
50716217391,Contribuyente 0733,12025,3945873275,CM,"10.948.604,00",12,0,0,732000,"Estudio de mercado, realización de encuestas de opinión pública","619.292,04",2,"12.385,84",SI,3,"18.578,76","6.192,92",Masivo,23/04/25,Jurídica
46895191039,Contribuyente 0734,22025,3932223977,CM,"14.482.207,00",12,0,0,732000,"Estudio de mercado, realización de encuestas de opinión pública","867.009,03",2,"17.340,18",SI,3,"26.010,27","8.670,09",Masivo,23/04/25,Jurídica
47040649033,Contribuyente 0735,12025,3961708614,CM,"17.013.839,00",12,0,0,960990,Servicios personales n.c.p.,"787.650,00","1,5","11.814,75",SI,3,"23.629,50","11.814,75",Masivo,23/04/25,Jurídica
34790185148,Contribuyente 0736,22025,3968033801,CM,"17.214.864,00",12,0,0,960990,Servicios personales n.c.p.,"787.650,00","1,5","11.814,75",SI,3,"23.629,50","11.814,75",Masivo,23/04/25,Jurídica
46030217364,Contribuyente 0737,22025,3968050815,CM,"192.862,00",1,0,0,741000,Servicios de diseño especializado,"150.000,00","1,5","2.250,00",SI,3,"4.500,00","2.250,00",Masivo,23/04/25,Jurídica
49081438740,Contribuyente 0738,12025,3960817868,CM,"247.239,00",1,0,0,741000,Servicios de diseño especializado,"1.040.000,00","1,5","15.600,00",SI,3,"31.200,00","15.600,00",Masivo,23/04/25,Jurídica
48109474132,Contribuyente 0739,12025,3938545788,LO,"21.474.817,00",12,0,0,662020,Servicios de productores y asesores de seguros,"1.734.586,08",5,"86.729,30",SI,"5,5","95.402,23","8.672,93",Masivo,23/04/25,Jurídica
49489022310,Contribuyente 0740,22025,3941063021,LO,"19.790.292,00",12,0,0,662020,Servicios de productores y asesores de seguros,"2.240.902,63",5,"112.045,13",SI,"5,5","123.249,64","11.204,51",Masivo,23/04/25,Jurídica
29127067168,Contribuyente 0741,22025,3965195934,CM,"687.711,00",6,0,0,662020,Servicios de productores y asesores de seguros,"522.592,66",3,"15.677,78",SI,"5,5","28.742,60","13.064,82",Masivo,23/04/25,Jurídica
41472279085,Contribuyente 0742,12025,3956349847,LO,"16.059.606,00",12,0,0,477190,Venta al por menor de prendas y accesorios de vestir n.c.p.,"1.469.623,00",2,"29.392,46",SI,3,"44.088,69","14.696,23",Masivo,23/04/25,Jurídica
28395298840,Contribuyente 0743,12025,3934105776,CM,"15.959.935,00",12,0,0,523090,Servicios de gestión y logística para el transporte de mercaderías n.c.p.,"950.000,00",2,"19.000,00",SI,3,"28.500,00","9.500,00",Masivo,23/04/25,Jurídica
39378236350,Contribuyente 0744,22025,3940921821,CM,"17.152.948,00",12,0,0,523090,Servicios de gestión y logística para el transporte de mercaderías n.c.p.,"1.800.000,00",2,"36.000,00",SI,3,"54.000,00","18.000,00",Masivo,23/04/25,Jurídica
49992511235,Contribuyente 0745,22025,3960515166,CM,"12.151.521,00",12,0,0,960990,Servicios personales n.c.p.,"905.248,75","1,5","13.578,73",SI,3,"27.157,46","13.578,73",Masivo,23/04/25,Jurídica
30372502720,Contribuyente 0746,22025,3967334121,LO,"630.264,00",5,0,0,471191,"Venta al por menor en kioscos, polirrubros y comercios no especializados n.c.p., excepto tabaco, cigarros y cigarrillos","480.700,00",2,"9.614,00",SI,3,"14.421,00","4.807,00",Masivo,23/04/25,Jurídica
48775444054,Contribuyente 0747,12025,3967166305,LO,"1.188.976,00",5,0,0,471191,"Venta al por menor en kioscos, polirrubros y comercios no especializados n.c.p., excepto tabaco, cigarros y cigarrillos","548.960,00",2,"10.979,20",SI,3,"16.468,80","5.489,60",Masivo,23/04/25,Jurídica
50136818542,Contribuyente 0748,12025,3937085437,CM,"21.965.187,00",12,0,0,711009,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico n.c.p.,"1.325.660,00","2,5","33.141,50",SI,3,"39.769,80","6.628,30",Masivo,23/04/25,Jurídica
32398392611,Contribuyente 0749,22025,3930444125,CM,"21.252.719,00",12,0,0,711009,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico n.c.p.,"1.526.350,00","2,5","38.158,75",SI,3,"45.790,50","7.631,75",Masivo,23/04/25,Jurídica
28900344653,Contribuyente 0750,12025,3967940370,LO,"10.716.455,00",12,0,0,821100,Servicios combinados de gestión administrativa de oficinas,"1.440.000,00","1,5","21.600,00",SI,3,"43.200,00","21.600,00",Masivo,23/04/25,Jurídica
44438798713,Contribuyente 0751,22025,3933895479,LO,"11.150.000,00",12,0,0,821100,Servicios combinados de gestión administrativa de oficinas,"1.440.000,00","1,5","21.600,00",SI,3,"43.200,00","21.600,00",Masivo,23/04/25,Jurídica
49411330510,Contribuyente 0752,22025,3952144489,CM,"854.744,00",2,0,0,749009,"Actividades profesionales, científicas y técnicas n.c.p.","2.670.000,00","2,5","66.750,00",SI,3,"80.100,00","13.350,00",Masivo,23/04/25,Jurídica
52747332899,Contribuyente 0753,22025,3954640373,LO,"19.078.658,00",12,0,0,649290,Servicios de crédito n.c.p.,"4.534.196,07",3,"136.025,88",SI,8,"362.735,69","226.709,81",Masivo,23/04/25,Jurídica
54373081437,Contribuyente 0754,12025,3958111924,CM,"21.499.240,00",12,0,0,702099,"Servicios de asesoramiento, dirección y gestión empresarial n.c.p.","1.200.000,00","2,5","30.000,00",SI,3,"36.000,00","6.000,00",Masivo,23/04/25,Jurídica
35332701192,Contribuyente 0755,22025,3930423945,CM,"18.548.175,00",12,0,0,702099,"Servicios de asesoramiento, dirección y gestión empresarial n.c.p.","1.200.000,00","2,5","30.000,00",SI,3,"36.000,00","6.000,00",Masivo,23/04/25,Jurídica
29730984802,Contribuyente 0756,22025,3966830359,LO,"5.309.660,00",12,0,0,801090,Servicios de seguridad e investigación n.c.p.,"386.400,00","1,1","4.250,40",SI,3,"11.592,00","7.341,60",Masivo,23/04/25,Jurídica
50854571213,Contribuyente 0757,22025,3957353305,LO,"8.724.226,00",12,0,0,530090,Servicios de mensajerías.,"653.895,50","1,5","9.808,43",SI,3,"19.616,86","9.808,43",Masivo,23/04/25,Jurídica
29032856236,Contribuyente 0758,12025,3956474790,LO,"6.055.929,00",12,0,0,530090,Servicios de mensajerías.,"798.205,00","1,5","11.973,08",SI,3,"23.946,15","11.973,07",Masivo,23/04/25,Jurídica
37568078896,Contribuyente 0759,22025,3934646484,LO,"962.723,00",4,0,0,475440,Venta al por menor de artículos de bazar y menaje,"348.400,00",2,"6.968,00",SI,3,"10.452,00","3.484,00",Masivo,23/04/25,Jurídica
32694922835,Contribuyente 0760,12025,3955969929,CM,"1.180.767,00",3,0,0,960990,Servicios personales n.c.p.,"351.980,00","1,5","5.279,70",SI,3,"10.559,40","5.279,70",Masivo,23/04/25,Jurídica
52520332107,Contribuyente 0761,12025,3932200993,LO,"6.279.343,00",12,0,0,920001,"Servicios de recepción de apuestas de quiniela, lotería y similares","483.269,00",3,"14.498,07",SI,6,"28.996,14","14.498,07",Masivo,23/04/25,Jurídica
46384779663,Contribuyente 0762,22025,3934377232,LO,"4.199.753,00",12,0,0,920001,"Servicios de recepción de apuestas de quiniela, lotería y similares","529.314,00",3,"15.879,42",SI,6,"31.758,84","15.879,42",Masivo,23/04/25,Jurídica
35836734824,Contribuyente 0763,22025,3960223708,LO,"13.697.179,00",12,0,0,661991,Servicios de envío y recepción de fondos desde y hacia el exterior,"1.470.555,08",5,"73.527,75",SI,"5,5","80.880,53","7.352,78",Masivo,23/04/25,Jurídica
32583347750,Contribuyente 0764,22025,3962445402,LO,"21.864.436,00",12,0,0,475110,"Venta al por menor de hilados, tejidos y artículos de mercería","1.052.131,00","0,5","5.260,66",SI,3,"31.563,93","26.303,27",Masivo,23/04/25,Jurídica
44358292111,Contribuyente 0765,12025,3962294322,LO,"26.462.588,00",12,0,0,475110,"Venta al por menor de hilados, tejidos y artículos de mercería","1.431.162,00","0,5","7.155,81",SI,3,"42.934,86","35.779,05",Masivo,23/04/25,Jurídica
44428148810,Contribuyente 0766,12025,3962300621,LO,"17.397.508,00",12,0,0,829909,Servicios empresariales n.c.p.,"3.111.000,00","1,5","46.665,00",SI,3,"93.330,00","46.665,00",Masivo,23/04/25,Jurídica
47935818958,Contribuyente 0767,22025,3943949844,LO,"9.573.596,00",12,0,0,829909,Servicios empresariales n.c.p.,"3.670.980,00","1,5","55.064,70",SI,3,"110.129,40","55.064,70",Masivo,23/04/25,Jurídica
30771414101,Contribuyente 0768,12025,3967214102,CM,"21.718.324,00",12,0,0,479101,Venta al por menor por internet,"78.708,29","2,5","1.967,71",SI,3,"2.361,25","393,54",Masivo,23/04/25,Jurídica
32087080626,Contribuyente 0769,12025,3934589145,LO,"3.232.902,00",12,0,0,791102,Servicios minoristas de agencias de viajes en comisión,"275.000,00",5,"13.750,00",SI,6,"16.500,00","2.750,00",Masivo,23/04/25,Jurídica
32201368633,Contribuyente 0770,22025,3953964280,LO,"766.325,00",12,0,0,869090,Servicios relacionados con la salud humana n.c.p.,"172.000,00",1,"1.720,00",SI,"1,1","1.892,00",172,Masivo,23/04/25,Jurídica
49631068658,Contribuyente 0771,12025,3956459063,LO,"947.975,00",12,0,0,869090,Servicios relacionados con la salud humana n.c.p.,"275.000,00",1,"2.750,00",SI,"1,1","3.025,00",275,Masivo,23/04/25,Jurídica
44929872181,Contribuyente 0772,22025,3940585181,LO,"9.076.405,00",12,0,0,461091,"Venta al por mayor en comisión o consignación de productos textiles, prendas de vestir, calzado excepto el ortopédico, artículos de marroquinería, paraguas y similares y productos de cuero n.c.p.","158.000,00",3,"4.740,00",SI,"5,5","8.690,00","3.950,00",Masivo,23/04/25,Jurídica
49759362133,Contribuyente 0773,12025,3972420238,LO,"6.368.430,00",12,0,0,461091,"Venta al por mayor en comisión o consignación de productos textiles, prendas de vestir, calzado excepto el ortopédico, artículos de marroquinería, paraguas y similares y productos de cuero n.c.p.","297.000,00",3,"8.910,00",SI,"5,5","16.335,00","7.425,00",Masivo,23/04/25,Jurídica
33620330127,Contribuyente 0774,12025,3947828577,LO,"5.428.375,00",12,0,0,960990,Servicios personales n.c.p.,"621.338,00","1,5","9.320,07",SI,3,"18.640,14","9.320,07",Masivo,23/04/25,Jurídica
31474040757,Contribuyente 0775,22025,3956250334,LO,"4.700.561,00",12,0,0,960990,Servicios personales n.c.p.,"653.779,00","1,5","9.806,69",SI,3,"19.613,37","9.806,68",Masivo,23/04/25,Jurídica
53150683603,Contribuyente 0776,12025,3956254406,LO,"5.952.008,00",12,0,0,471192,"Venta al por menor de tabaco, cigarros y cigarrillos en kioscos, polirrubros y comercios no especializados n.c.p.","870.000,00",3,"26.100,00",SI,6,"52.200,00","26.100,00",Masivo,23/04/25,Jurídica
48136815007,Contribuyente 0777,22025,3945128659,LO,"5.718.791,00",12,0,0,471192,"Venta al por menor de tabaco, cigarros y cigarrillos en kioscos, polirrubros y comercios no especializados n.c.p.","996.050,00",3,"29.881,50",SI,6,"59.763,00","29.881,50",Masivo,23/04/25,Jurídica
45724588506,Contribuyente 0778,12025,3967437984,LO,"1.952.643,00",1,7193388,1,530090,Servicios de mensajerías.,"3.719.600,00",2,"74.392,00",SI,3,"111.588,00","37.196,00",Masivo,23/04/25,Jurídica
31878795480,Contribuyente 0779,12025,3940560500,CM,"5.375.954,00",12,0,0,477190,Venta al por menor de prendas y accesorios de vestir n.c.p.,"15.200,00",2,304,SI,3,456,152,Masivo,23/04/25,Jurídica
48381137537,Contribuyente 0780,22025,3943278256,CM,"5.233.302,00",12,0,0,477190,Venta al por menor de prendas y accesorios de vestir n.c.p.,"15.924,00",2,"318,48",SI,3,"477,72","159,24",Masivo,23/04/25,Jurídica
52122096371,Contribuyente 0781,22025,3968032492,LO,"12.744.831,00",7,11740064,5,641942,Servicios de intermediación financiera realizada por sociedades de ahorro y préstamo para la vivienda y otros inmuebles,"1.495.644,58","1,5","22.434,67",SI,8,"119.651,57","97.216,90",Masivo,23/04/25,Jurídica
52108947945,Contribuyente 0782,12025,3956731336,LO,"20.686.084,00",12,0,0,854930,"Enseñanza para adultos, excepto discapacitados","1.132.000,00","1,1","12.452,00",SI,3,"33.960,00","21.508,00",Masivo,23/04/25,Jurídica
53966600147,Contribuyente 0783,12025,3939760310,LO,"632.195,00",12,0,0,471192,"Venta al por menor de tabaco, cigarros y cigarrillos en kioscos, polirrubros y comercios no especializados n.c.p.","59.600,00","5,5","3.278,00",SI,6,"3.576,00",298,Masivo,23/04/25,Jurídica
32609814770,Contribuyente 0784,22025,3929031686,LO,"20.811.464,00",12,0,0,530090,Servicios de mensajerías.,"1.400.000,00","1,5","21.000,00",SI,3,"42.000,00","21.000,00",Masivo,23/04/25,Jurídica
49975324960,Contribuyente 0785,12025,3960550380,LO,"20.422.585,00",12,0,0,530090,Servicios de mensajerías.,"2.000.000,00","1,5","30.000,00",SI,3,"60.000,00","30.000,00",Masivo,23/04/25,Jurídica
43426165120,Contribuyente 0786,22025,3938334539,CM,"-3.068,00",0,0,0,862200,Servicios odontológicos,"213.200,00",1,"2.132,00",SI,"1,1","2.345,20","213,2",Masivo,23/04/25,Jurídica
48070210406,Contribuyente 0787,22025,3960866174,LO,"4.912.794,00",12,0,0,960201,Servicios de peluquería,"345.895,00","1,5","5.188,43",SI,3,"10.376,85","5.188,42",Masivo,23/04/25,Jurídica
32995972886,Contribuyente 0788,22025,3959568014,LO,"4.183.712,00",12,0,0,821100,Servicios combinados de gestión administrativa de oficinas,"175.000,00",2,"3.500,00",SI,3,"5.250,00","1.750,00",Masivo,23/04/25,Jurídica
53568022740,Contribuyente 0789,12025,3958980669,LO,"4.103.298,00",12,0,0,821100,Servicios combinados de gestión administrativa de oficinas,"390.000,00",2,"7.800,00",SI,3,"11.700,00","3.900,00",Masivo,23/04/25,Jurídica
34986446602,Contribuyente 0790,22025,3937087184,LO,"-2.036,00",0,0,0,702091,"Servicios de asesoramiento, dirección y gestión empresarial realizados por integrantes de los órganos de administración y/o fiscalización en sociedades anónimas","2.100.000,00","1,5","31.500,00",SI,3,"63.000,00","31.500,00",Masivo,23/04/25,Jurídica
45613752172,Contribuyente 0791,22025,3959682146,LO,"14.237.282,00",7,0,0,862200,Servicios odontológicos,"1.867.539,00",1,"18.675,39",SI,"1,1","20.542,93","1.867,54",Masivo,23/04/25,Jurídica
28612984053,Contribuyente 0792,12025,3958538532,CM,"14.297.719,00",11,0,0,479101,Venta al por menor por internet,"1.650.765,00","1,5","24.761,48",SI,3,"49.522,95","24.761,47",Masivo,23/04/25,Jurídica
53576753942,Contribuyente 0793,22025,3949342584,LO,"4.610.804,00",7,0,0,492190,Servicio de transporte automotor de pasajeros n.c.p.,"981.000,00","0,75","7.357,50",SI,"1,5","14.715,00","7.357,50",Masivo,23/04/25,Jurídica
43796352727,Contribuyente 0794,12025,3955681255,LO,"6.463.148,00",7,0,0,492190,Servicio de transporte automotor de pasajeros n.c.p.,"1.031.200,00","0,75","7.734,00",SI,"1,5","15.468,00","7.734,00",Masivo,23/04/25,Jurídica
39655409392,Contribuyente 0795,12025,3930081223,LO,"4.916.600,00",3,4541086,2,475440,Venta al por menor de artículos de bazar y menaje,"3.365.592,78","1,5","50.483,89",SI,3,"100.967,78","50.483,89",Masivo,23/04/25,Jurídica
45550269014,Contribuyente 0796,22025,3948619226,LO,"7.261.418,00",3,4541188,2,475440,Venta al por menor de artículos de bazar y menaje,"3.486.863,75","1,5","52.302,96",SI,3,"104.605,91","52.302,95",Masivo,23/04/25,Jurídica
34925223404,Contribuyente 0797,22025,3971196984,LO,"7.702.984,00",12,0,0,842300,Servicios para el orden público y la seguridad,"1.840.614,00","1,5","27.609,21",SI,3,"55.218,42","27.609,21",Masivo,23/04/25,Jurídica
34884424283,Contribuyente 0798,12025,3965473387,LO,"14.070.033,00",6,0,0,492140,"Servicio de transporte automotor urbano y suburbano no regular de pasajeros de oferta libre, excepto mediante taxis y remises, alquiler de autos con chofer y transporte escolar","2.111.000,00","0,75","15.832,50",SI,"1,5","31.665,00","15.832,50",Masivo,23/04/25,Jurídica
31708627589,Contribuyente 0799,12025,3939781354,LO,"16.890.781,00",12,11026986,12,662090,Servicios auxiliares a los servicios de seguros n.c.p.,"1.058.718,76",3,"31.761,56",SI,"5,5","58.229,53","26.467,97",Masivo,23/04/25,Jurídica
51094712194,Contribuyente 0800,22025,3943816949,LO,"16.992.999,00",12,11026966,12,662090,Servicios auxiliares a los servicios de seguros n.c.p.,"1.058.718,76",3,"31.761,56",SI,"5,5","58.229,53","26.467,97",Masivo,23/04/25,Jurídica
